profissao,salario,idade,sexo,regiao,estado,empresa,experiencia,trabalho,escolaridade,formacao,setor,satisfacao,modelo,nivel,linguagemPython,linguagemSQL,linguagemR,linguagemJava,linguagemJavascript,linguagemScala,linguagemVBA
Engenheiro de Dados,7000.0,27.0,Masculino,Sul,PR,Grande,2 a 3 anos,CLT,Graduado,Econ/Adm,Finanças,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,10000.0,24.0,Masculino,Sudeste,MG,Média,2 a 3 anos,CLT,Graduado,Comp/Sist,Educação,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,1500.0,22.0,Feminino,Sudeste,SP,Grande,até 1 ano,Estagiário,Estudante,Comp/Sist,Tecnologia,0.0,Home-Office,Júnior,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Outras,10000.0,36.0,Masculino,Sudeste,MG,Grande,1 a 2 anos,CLT,Mestre,Biológicas,Indústria,1.0,Híbrido,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,7000.0,30.0,Masculino,Sudeste,SP,Grande,até 1 ano,CLT,Graduado,Econ/Adm,Internet,1.0,Híbrido,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,14000.0,31.0,Masculino,Sudeste,SP,Grande,6 a 10 anos,CLT,Graduado,Comp/Sist,Internet,1.0,Híbrido,Sênior,1.0,1.0,0.0,1.0,1.0,1.0,0.0
Outras,1500.0,22.0,Masculino,Sudeste,RJ,Grande,até 1 ano,CLT,Estudante,Engenharias,Tecnologia,1.0,Híbrido,Júnior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,5000.0,29.0,Feminino,Sudeste,MG,Grande,6 a 10 anos,CLT,Pós-Graduado,Engenharias,Outro,0.0,Presencial,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,14000.0,46.0,Masculino,Sudeste,SP,Pequena,6 a 10 anos,CLT,Pós-Graduado,Estat/Mat,Saúde,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,2500.0,21.0,Masculino,Sudeste,SP,Grande,1 a 2 anos,Estagiário,Estudante,Comp/Sist,Internet,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,10000.0,31.0,Masculino,Sudeste,RJ,Grande,6 a 10 anos,CLT,Pós-Graduado,Engenharias,Logística,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,27500.0,30.0,Masculino,Sudeste,SP,Média,2 a 3 anos,CLT,Mestre,Comp/Sist,Tecnologia,1.0,Híbrido,Pleno,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Analista de Dados,14000.0,28.0,Masculino,Sudeste,RJ,Grande,4 a 5 anos,CLT,Mestre,Engenharias,Internet,1.0,Híbrido,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,10000.0,38.0,Masculino,Sudeste,SP,Grande,até 1 ano,CLT,Pós-Graduado,Econ/Adm,Varejo,0.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,5000.0,35.0,Masculino,Nordeste,AL,Grande,2 a 3 anos,CLT,Pós-Graduado,Comp/Sist,Educação,1.0,Home-Office,Pleno,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,7000.0,36.0,Feminino,Sudeste,SP,Pequena,até 1 ano,CLT,Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Pleno,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Analista de BI,5000.0,38.0,Masculino,Nordeste,PE,Pequena,6 a 10 anos,PJ,Graduado,Comp/Sist,Tecnologia,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,5000.0,20.0,Masculino,Sudeste,ES,Grande,até 1 ano,CLT,Estudante,Engenharias,Finanças,1.0,Híbrido,Júnior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Cientista de Dados,22500.0,24.0,Masculino,Sudeste,SP,Grande,2 a 3 anos,CLT,Pós-Graduado,Comp/Sist,Finanças,1.0,Home-Office,Sênior,1.0,1.0,1.0,0.0,0.0,1.0,0.0
Cientista de Dados,7000.0,27.0,Masculino,Sudeste,MG,Grande,1 a 2 anos,CLT,Mestre,Engenharias,Finanças,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,10000.0,,Feminino,Sudeste,SP,Grande,até 1 ano,CLT,Pós-Graduado,Econ/Adm,Indústria,1.0,Híbrido,Sênior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,3500.0,22.0,Feminino,Sudeste,SP,Grande,2 a 3 anos,CLT,Estudante,Comp/Sist,Varejo,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,3500.0,25.0,Masculino,Sul,PR,Grande,até 1 ano,CLT,Pós-Graduado,Comp/Sist,Alimentício,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,3500.0,28.0,Masculino,Sudeste,SP,Grande,até 1 ano,PJ,Mestre,Engenharias,Finanças,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,10000.0,32.0,Masculino,Sudeste,SP,Pequena,4 a 5 anos,CLT,Graduado,Engenharias,Educação,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,7000.0,31.0,Masculino,Sudeste,SP,Grande,até 1 ano,CLT,Graduado,Econ/Adm,Tecnologia,1.0,Híbrido,Pleno,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Analista de BI,5000.0,26.0,Masculino,Sudeste,SP,Grande,4 a 5 anos,CLT,Graduado,Comp/Sist,Alimentício,1.0,Híbrido,Júnior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,10000.0,30.0,Masculino,Sul,PR,Grande,6 a 10 anos,CLT,Doutor,Quím/Fis,Consultoria,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,10000.0,39.0,Masculino,Exterior,Fora,Grande,6 a 10 anos,Outros,Doutor,Comp/Sist,Educação,1.0,Híbrido,Sênior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,7000.0,25.0,Masculino,Nordeste,PE,Média,1 a 2 anos,CLT,Graduado,Engenharias,Educação,1.0,Home-Office,Pleno,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Analista de Dados,7000.0,31.0,Masculino,Sul,RS,Grande,2 a 3 anos,CLT,Pós-Graduado,Econ/Adm,Agronegócios,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,5000.0,30.0,Feminino,Sudeste,MG,Grande,1 a 2 anos,CLT,Graduado,Engenharias,Finanças,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,5000.0,29.0,Masculino,Nordeste,PI,Média,2 a 3 anos,CLT,Graduado,Econ/Adm,Finanças,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,3500.0,34.0,Feminino,Sudeste,RJ,Média,até 1 ano,CLT,Mestre,Quím/Fis,Tecnologia,1.0,Home-Office,Júnior,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,3500.0,22.0,Masculino,Sul,PR,Grande,até 1 ano,Estagiário,Estudante,Engenharias,Finanças,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,2500.0,23.0,Masculino,Sudeste,SP,Média,até 1 ano,CLT,Graduado,Quím/Fis,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Analista de Dados,10000.0,37.0,Masculino,Sudeste,SP,Grande,4 a 5 anos,CLT,Graduado,Engenharias,Varejo,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,10000.0,32.0,Feminino,Sudeste,SP,Média,4 a 5 anos,CLT,Mestre,Estat/Mat,Internet,1.0,Home-Office,Sênior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Analista de Dados,3500.0,39.0,Masculino,Sudeste,SP,Grande,6 a 10 anos,CLT,Graduado,Econ/Adm,Automotivo,1.0,Híbrido,Sênior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,5000.0,26.0,Masculino,Sudeste,RJ,Grande,até 1 ano,PJ,Graduado,Econ/Adm,Outro,1.0,Home-Office,Júnior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,5000.0,36.0,Masculino,Sudeste,MG,Média,1 a 2 anos,CLT,Pós-Graduado,Engenharias,Tecnologia,0.0,Home-Office,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,14000.0,24.0,Masculino,Sudeste,SP,Grande,4 a 5 anos,CLT,Graduado,Econ/Adm,Saúde,1.0,Home-Office,Pleno,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Cientista de Dados,5000.0,24.0,Feminino,Sudeste,SP,Média,2 a 3 anos,CLT,Mestre,Biológicas,Educação,1.0,Home-Office,Júnior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Outras,3500.0,30.0,Feminino,Sul,PR,Grande,1 a 2 anos,CLT,Pós-Graduado,Engenharias,Agronegócios,0.0,Home-Office,Pleno,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,35000.0,30.0,Feminino,Sudeste,MG,Pequena,6 a 10 anos,PJ,Pós-Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,40000.0,42.0,Masculino,Sul,RS,Pequena,6 a 10 anos,Freelancer,Pós-Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,3500.0,28.0,Masculino,Sudeste,SP,Pequena,até 1 ano,CLT,Pós-Graduado,Outras,Tecnologia,1.0,Híbrido,Júnior,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,5000.0,23.0,Feminino,Sudeste,MG,Grande,até 1 ano,CLT,Graduado,Comp/Sist,Tecnologia,0.0,Home-Office,Júnior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Cientista de Dados,5000.0,24.0,Masculino,Sudeste,SP,Média,1 a 2 anos,CLT,Pós-Graduado,Comp/Sist,Finanças,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,7000.0,30.0,Masculino,Sudeste,SP,Grande,2 a 3 anos,CLT,Graduado,Estat/Mat,Internet,1.0,Híbrido,Sênior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Analista de Dados,1000.0,22.0,Masculino,Sudeste,SP,Pequena,até 1 ano,Estagiário,Estudante,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Outras,14000.0,33.0,Feminino,Sudeste,MG,Grande,2 a 3 anos,CLT,Mestre,Engenharias,Finanças,1.0,Home-Office,Sênior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,7000.0,36.0,Feminino,Sudeste,SP,Grande,6 a 10 anos,CLT,Pós-Graduado,Comp/Sist,Finanças,0.0,Híbrido,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,10000.0,48.0,Masculino,Centro-oeste,DF,Grande,10+ anos,CLT,Pós-Graduado,Comp/Sist,Finanças,1.0,Home-Office,Sênior,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Cientista de Dados,7000.0,42.0,Masculino,Sudeste,SP,Média,1 a 2 anos,CLT,Mestre,Comp/Sist,Educação,1.0,Home-Office,Pleno,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Analista de BI,5000.0,24.0,Masculino,Sudeste,ES,Grande,2 a 3 anos,CLT,Estudante,Engenharias,Finanças,1.0,Home-Office,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,1500.0,24.0,Masculino,Sudeste,MG,Grande,2 a 3 anos,Estagiário,Graduado,Comp/Sist,Automotivo,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,2500.0,23.0,Masculino,Sudeste,RJ,Pequena,1 a 2 anos,CLT,Pós-Graduado,Econ/Adm,Indústria,0.0,Home-Office,Júnior,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,7000.0,28.0,Masculino,Sudeste,SP,Média,1 a 2 anos,CLT,Mestre,Engenharias,Finanças,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,7000.0,26.0,Feminino,Sudeste,SP,Média,até 1 ano,PJ,Pós-Graduado,Econ/Adm,Imobiliário,0.0,Híbrido,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,10000.0,24.0,Masculino,Sudeste,SP,Pequena,2 a 3 anos,CLT,Graduado,Comp/Sist,Consultoria,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,18000.0,28.0,Feminino,Sudeste,SP,Grande,2 a 3 anos,CLT,Pós-Graduado,Engenharias,Varejo,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,10000.0,29.0,Masculino,Sul,RS,Média,4 a 5 anos,CLT,Pós-Graduado,Estat/Mat,Saúde,1.0,Híbrido,Pleno,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Outras,10000.0,30.0,Masculino,Sudeste,SP,Pequena,6 a 10 anos,Freelancer,Graduado,Outras,Marketing,1.0,Home-Office,Pleno,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,10000.0,22.0,Masculino,Sudeste,MG,Grande,2 a 3 anos,CLT,Estudante,Comp/Sist,Consultoria,1.0,Híbrido,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Analista de BI,7000.0,24.0,Masculino,Sudeste,SP,Média,2 a 3 anos,CLT,Pós-Graduado,Econ/Adm,Tecnologia,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,22500.0,,Masculino,Centro-oeste,DF,Grande,4 a 5 anos,Servidor,Mestre,Comp/Sist,Governamental,1.0,Híbrido,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,7000.0,26.0,Masculino,Sudeste,SP,Média,4 a 5 anos,CLT,Pós-Graduado,Comp/Sist,Tecnologia,0.0,Home-Office,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,10000.0,36.0,Feminino,Sul,RS,Grande,4 a 5 anos,CLT,Mestre,Econ/Adm,Varejo,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,10000.0,29.0,Feminino,Sudeste,SP,Grande,2 a 3 anos,CLT,Mestre,Econ/Adm,Internet,0.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,3500.0,27.0,Masculino,Sudeste,MG,Média,até 1 ano,CLT,Mestre,Engenharias,Tecnologia,0.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,14000.0,27.0,Feminino,Sudeste,SP,Grande,4 a 5 anos,CLT,Graduado,Econ/Adm,Finanças,1.0,Home-Office,Sênior,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Analista de BI,7000.0,26.0,Masculino,Sudeste,SP,Grande,4 a 5 anos,CLT,Graduado,Engenharias,Entretenimento,1.0,Híbrido,Sênior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,5000.0,24.0,Masculino,Norte,,Pequena,1 a 2 anos,PJ,Estudante,Engenharias,Saúde,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Engenheiro de ML,1500.0,22.0,Masculino,Nordeste,PB,Grande,1 a 2 anos,Estagiário,Graduado,Comp/Sist,Seguros,0.0,Home-Office,Júnior,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Outras,2500.0,28.0,Masculino,Sudeste,SP,Pequena,Sem Exp.,CLT,Estudante,Comp/Sist,Outro,0.0,Presencial,Júnior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,14000.0,30.0,Masculino,Sudeste,SP,Grande,2 a 3 anos,CLT,Pós-Graduado,Engenharias,Tecnologia,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,14000.0,36.0,Masculino,Sudeste,SP,Grande,4 a 5 anos,CLT,Não Graduado,,Seguros,0.0,Híbrido,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,7000.0,34.0,Masculino,Sudeste,MG,Média,4 a 5 anos,CLT,Pós-Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,7000.0,27.0,Masculino,Sudeste,SP,Grande,1 a 2 anos,CLT,Pós-Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,7000.0,30.0,Feminino,Sudeste,SP,Grande,1 a 2 anos,CLT,Graduado,Engenharias,Indústria,1.0,Presencial,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Cientista de Dados,5000.0,29.0,Masculino,Centro-oeste,DF,Pequena,4 a 5 anos,PJ,Não Graduado,,Marketing,0.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,3500.0,29.0,Masculino,Nordeste,RN,Média,1 a 2 anos,CLT,Pós-Graduado,Engenharias,Finanças,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,5000.0,35.0,Feminino,Sul,RS,Média,1 a 2 anos,Servidor,Pós-Graduado,Comp/Sist,Outro,0.0,Presencial,Júnior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,3500.0,21.0,Masculino,Norte,,Pequena,1 a 2 anos,CLT,Estudante,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,5000.0,37.0,Masculino,Exterior,Fora,Pequena,2 a 3 anos,PJ,Mestre,Engenharias,Educação,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,5000.0,23.0,Masculino,Centro-oeste,MS,Grande,até 1 ano,CLT,Graduado,Engenharias,Finanças,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,18000.0,35.0,Masculino,Sudeste,MG,Pequena,4 a 5 anos,PJ,Pós-Graduado,Biológicas,Saúde,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,3500.0,29.0,Feminino,Sul,PR,Grande,1 a 2 anos,CLT,Estudante,Estat/Mat,Varejo,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,7000.0,25.0,Feminino,Sudeste,SP,Média,2 a 3 anos,CLT,Graduado,Comp/Sist,Serviços,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,40000.0,45.0,Masculino,Sudeste,SP,Grande,10+ anos,CLT,Mestre,Estat/Mat,Tecnologia,1.0,Híbrido,Sênior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Cientista de Dados,7000.0,28.0,Masculino,Nordeste,AL,Média,2 a 3 anos,PJ,Graduado,Comp/Sist,Indústria,1.0,Home-Office,Pleno,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,18000.0,28.0,Masculino,Sudeste,SP,Média,2 a 3 anos,CLT,Pós-Graduado,Biológicas,Saúde,1.0,Home-Office,Pleno,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Cientista de Dados,7000.0,32.0,Masculino,Sudeste,SP,Média,2 a 3 anos,CLT,Graduado,Engenharias,Seguros,0.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,10000.0,25.0,Feminino,Sudeste,SP,Média,4 a 5 anos,CLT,Pós-Graduado,Econ/Adm,Varejo,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,2500.0,39.0,Masculino,Nordeste,PB,Pequena,até 1 ano,CLT,Pós-Graduado,Engenharias,Internet,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,7000.0,26.0,Masculino,Centro-oeste,DF,Grande,1 a 2 anos,CLT,Graduado,Engenharias,Outro,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,7000.0,28.0,Masculino,Sudeste,RJ,Pequena,1 a 2 anos,CLT,Pós-Graduado,Engenharias,Agronegócios,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,7000.0,26.0,Masculino,Sudeste,SP,Grande,4 a 5 anos,CLT,Graduado,Engenharias,Agronegócios,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,14000.0,29.0,Masculino,Sul,RS,Grande,4 a 5 anos,CLT,Pós-Graduado,Mkt/Comun,Finanças,1.0,Híbrido,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,7000.0,33.0,Masculino,Sudeste,ES,Grande,4 a 5 anos,Servidor,Pós-Graduado,Engenharias,Governamental,0.0,Presencial,Júnior,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Cientista de Dados,10000.0,30.0,Masculino,Sudeste,RJ,Grande,até 1 ano,CLT,Pós-Graduado,Engenharias,Internet,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,5000.0,27.0,Feminino,Nordeste,SE,Grande,1 a 2 anos,CLT,Graduado,Engenharias,Educação,1.0,Híbrido,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,1500.0,21.0,Masculino,Centro-oeste,MS,Média,1 a 2 anos,Estagiário,Estudante,Outras,Educação,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,1500.0,30.0,Feminino,Sul,RS,Média,1 a 2 anos,CLT,Pós-Graduado,Engenharias,Outro,0.0,Presencial,Júnior,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,1500.0,21.0,Masculino,Sudeste,SP,Média,até 1 ano,Estagiário,Graduado,Estat/Mat,Internet,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de Dados,14000.0,24.0,Masculino,Sul,SC,Grande,2 a 3 anos,CLT,Graduado,Comp/Sist,Entretenimento,1.0,Híbrido,Pleno,1.0,1.0,0.0,1.0,1.0,1.0,0.0
Analista de BI,5000.0,29.0,Masculino,Sudeste,MG,Grande,2 a 3 anos,CLT,Pós-Graduado,Engenharias,Outro,1.0,Híbrido,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Engenheiro de Dados,10000.0,32.0,Masculino,Sudeste,SP,Média,4 a 5 anos,CLT,Graduado,Comp/Sist,Finanças,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de ML,5000.0,30.0,Masculino,Exterior,Fora,Pequena,até 1 ano,Estagiário,Estudante,Engenharias,Tecnologia,1.0,Híbrido,Júnior,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Outras,5000.0,37.0,Feminino,Norte,,Grande,1 a 2 anos,CLT,Pós-Graduado,Engenharias,Outro,1.0,Home-Office,Pleno,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,10000.0,23.0,Masculino,Sudeste,SP,Média,2 a 3 anos,CLT,Graduado,Comp/Sist,Varejo,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,7000.0,24.0,Masculino,Sudeste,SP,Grande,4 a 5 anos,CLT,Estudante,Engenharias,Agronegócios,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,3500.0,35.0,Masculino,Sudeste,SP,Grande,2 a 3 anos,CLT,Graduado,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,7000.0,37.0,Masculino,Centro-oeste,DF,Grande,10+ anos,CLT,Doutor,Comp/Sist,Tecnologia,1.0,Home-Office,Pleno,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Cientista de Dados,10000.0,27.0,Masculino,Exterior,Fora,Grande,2 a 3 anos,Outros,Graduado,Engenharias,Finanças,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de BI,5000.0,34.0,Masculino,Nordeste,AL,Grande,2 a 3 anos,CLT,Graduado,Comp/Sist,Saúde,0.0,Presencial,Sênior,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Analista de BI,7000.0,24.0,Masculino,Sudeste,SP,Grande,até 1 ano,CLT,Graduado,Engenharias,Tecnologia,1.0,Híbrido,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,7000.0,31.0,Masculino,Nordeste,AL,Média,4 a 5 anos,CLT,Mestre,Econ/Adm,Indústria,0.0,Presencial,Pleno,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Cientista de Dados,7000.0,25.0,Feminino,Sudeste,SP,Média,2 a 3 anos,CLT,Graduado,Estat/Mat,Seguros,0.0,Híbrido,Pleno,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Cientista de Dados,3500.0,24.0,Masculino,Sudeste,SP,Grande,até 1 ano,CLT,Mestre,Comp/Sist,Internet,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Engenheiro de ML,10000.0,27.0,Masculino,Sul,SC,Pequena,2 a 3 anos,PJ,Mestre,Comp/Sist,Tecnologia,1.0,Home-Office,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Analista de Dados,18000.0,31.0,Masculino,Sul,SC,Grande,6 a 10 anos,PJ,Mestre,Comp/Sist,Tecnologia,1.0,Home-Office,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cientista de Dados,18000.0,36.0,Masculino,Sudeste,SP,Grande,4 a 5 anos,CLT,Estudante,Econ/Adm,Finanças,1.0,Home-Office,Sênior,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Cientista de Dados,5000.0,29.0,Masculino,Sudeste,SP,Grande,até 1 ano,CLT,Graduado,Engenharias,Tecnologia,1.0,Presencial,Júnior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Outras,5000.0,40.0,Masculino,Sudeste,MG,Grande,6 a 10 anos,CLT,Estudante,Comp/Sist,Outro,1.0,Presencial,Pleno,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Engenheiro de Dados,10000.0,28.0,Masculino,Nordeste,RN,Média,4 a 5 anos,CLT,Pós-Graduado,Comp/Sist,Saúde,1.0,Presencial,Sênior,1.0,1.0,0.0,0.0,0.0,0.0,0.0
